package,package_short,profile_url,profile_name,resource_type,from_version,to_version,category,elements_added_count,elements_removed_count,elements_modified_count,ms_added_count,ms_removed_count,has_breaking,elements_added,elements_removed
de.medizininformatikinitiative.kerndatensatz.bildgebung,bildgebung,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-radiologische-beobachtung,MII_PR_Bildgebung_Radiologische_Beobachtung,Observation,2025.0.2,2026.0.0,mixed,12,2,2,0,0,True,Observation.bodySite.extension:bodyStructure|Observation.category.coding|Observation.category.coding.code|Observation.category.coding.system|Observation.category.coding:loinc|Observation.category.coding:loinc.code|Observation.category.coding:loinc.display|Observation.category.coding:loinc.system|Observation.code.coding|Observation.code.coding.code|Observation.code.coding.system|Observation.code.coding:sct,Observation.extension:bodyStructure|Observation.extension:bodyStructure.value[x]
de.medizininformatikinitiative.kerndatensatz.bildgebung,bildgebung,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-radiologische-beobachtung,MII_PR_Bildgebung_Radiologische_Beobachtung,Observation,2026.0.0,2027.0.0-ballot.1,elements-added,7,0,0,0,0,False,Observation.value[x]:valueCodeableConcept|Observation.value[x]:valueCodeableConcept.coding.code|Observation.value[x]:valueCodeableConcept.coding.system|Observation.value[x]:valueQuantity|Observation.value[x]:valueQuantity.code|Observation.value[x]:valueQuantity.system|Observation.value[x]:valueQuantity.unit,
de.medizininformatikinitiative.kerndatensatz.bildgebung,bildgebung,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-radiologischer-befund,MII_PR_Bildgebung_Radiologischer_Befund,DiagnosticReport,2025.0.0,2025.0.1,elements-removed,0,1,0,0,0,True,,DiagnosticReport.extension
de.medizininformatikinitiative.kerndatensatz.bildgebung,bildgebung,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-radiologischer-befund,MII_PR_Bildgebung_Radiologischer_Befund,DiagnosticReport,2025.0.1,2025.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.bildgebung,bildgebung,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-radiologischer-befund,MII_PR_Bildgebung_Radiologischer_Befund,DiagnosticReport,2025.0.2,2026.0.0,mixed,16,4,8,1,0,True,DiagnosticReport.category.coding.code|DiagnosticReport.category.coding.system|DiagnosticReport.category.coding:diagnostic-service-sections.code|DiagnosticReport.category.coding:diagnostic-service-sections.display|DiagnosticReport.category.coding:diagnostic-service-sections.system|DiagnosticReport.category.coding:loinc.code|DiagnosticReport.category.coding:loinc.display|DiagnosticReport.category.coding:loinc.system|DiagnosticReport.category.coding:sct.code|DiagnosticReport.category.coding:sct.display|DiagnosticReport.category.coding:sct.system|DiagnosticReport.code.coding.code|DiagnosticReport.code.coding.system|DiagnosticReport.conclusionCode.coding.code|DiagnosticReport.conclusionCode.coding.system|DiagnosticReport.extension:supportingInfo.value[x],DiagnosticReport.conclusionCode.coding:sct.code|DiagnosticReport.extension:supportingInfo.extension:reference|DiagnosticReport.extension:supportingInfo.extension:reference.value[x]|DiagnosticReport.extension:supportingInfo.extension:type
de.medizininformatikinitiative.kerndatensatz.bildgebung,bildgebung,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-radiologischer-befund,MII_PR_Bildgebung_Radiologischer_Befund,DiagnosticReport,2026.0.0,2027.0.0-ballot.1,elements-removed,0,9,0,0,0,True,,DiagnosticReport.category.coding:diagnostic-service-sections.code|DiagnosticReport.category.coding:diagnostic-service-sections.display|DiagnosticReport.category.coding:diagnostic-service-sections.system|DiagnosticReport.category.coding:loinc.code|DiagnosticReport.category.coding:loinc.display|DiagnosticReport.category.coding:loinc.system|DiagnosticReport.category.coding:sct.code|DiagnosticReport.category.coding:sct.display|DiagnosticReport.category.coding:sct.system
de.medizininformatikinitiative.kerndatensatz.bildgebung,bildgebung,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-semistrukt-befundbericht,MII_PR_Bildgebung_Semistrukt_Befundbericht,Composition,2025.0.0,2025.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.bildgebung,bildgebung,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-semistrukt-befundbericht,MII_PR_Bildgebung_Semistrukt_Befundbericht,Composition,2025.0.1,2025.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.bildgebung,bildgebung,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-semistrukt-befundbericht,MII_PR_Bildgebung_Semistrukt_Befundbericht,Composition,2025.0.2,2026.0.0,mixed,9,0,1,0,0,True,Composition.section.code.coding.code|Composition.section.code.coding.system|Composition.type.coding|Composition.type.coding.code|Composition.type.coding.system|Composition.type.coding:loinc|Composition.type.coding:loinc.code|Composition.type.coding:loinc.display|Composition.type.coding:loinc.system,
de.medizininformatikinitiative.kerndatensatz.bildgebung,bildgebung,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-semistrukt-befundbericht,MII_PR_Bildgebung_Semistrukt_Befundbericht,Composition,2026.0.0,2027.0.0-ballot.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Organization,ProfileOrganizationSammlungBiobank,Organization,0.9.0,1.0.0,mixed,0,3,2,0,0,True,,Organization.contact:forschungskontakt.telecom:email|Organization.contact:forschungskontakt.telecom:email.system|Organization.contact:forschungskontakt.telecom:email.value
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Organization,ProfileOrganizationSammlungBiobank,Organization,1.0.0,1.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Organization,ProfileOrganizationSammlungBiobank,Organization,1.0.1,1.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Organization,ProfileOrganizationSammlungBiobank,Organization,1.0.2,1.0.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Organization,ProfileOrganizationSammlungBiobank,Organization,1.0.3,1.0.4,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Organization,ProfileOrganizationSammlungBiobank,Organization,1.0.4,1.0.5,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Organization,ProfileOrganizationSammlungBiobank,Organization,1.0.5,1.0.6,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Organization,ProfileOrganizationSammlungBiobank,Organization,1.0.6,1.0.7,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Organization,ProfileOrganizationSammlungBiobank,Organization,1.0.7,1.0.8,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Organization,ProfileOrganizationSammlungBiobank,Organization,1.0.8,2024.0.4,canonical-only,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Organization,ProfileOrganizationSammlungBiobank,Organization,2024.0.4,2025.0.0,canonical-only,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Organization,ProfileOrganizationSammlungBiobank,Organization,2025.0.0,2025.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Organization,ProfileOrganizationSammlungBiobank,Organization,2025.0.1,2025.0.2,canonical-only,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Organization,ProfileOrganizationSammlungBiobank,Organization,2025.0.2,2025.0.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Organization,ProfileOrganizationSammlungBiobank,Organization,2025.0.3,2025.0.4,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Organization,ProfileOrganizationSammlungBiobank,Organization,2025.0.4,2026.0.0,mixed,7,2,0,0,0,True,Organization.extension:collectionDesign|Organization.extension:collectionSetting|Organization.id|Organization.identifier:bbmri-eric-id.system|Organization.meta|Organization.meta.profile|Organization.meta.source,Organization.extension|Organization.type
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Organization,ProfileOrganizationSammlungBiobank,Organization,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Organization,ProfileOrganizationSammlungBiobank,Organization,2026.0.1,2027.0.0-ballot,elements-added,2,0,0,0,0,False,Organization|Organization.extension,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Specimen,ProfileSpecimenBioprobe,Specimen,0.9.0,1.0.0,mixed,1,40,2,0,0,True,Specimen.extension:festgestellteDiagnose,Specimen.collection|Specimen.collection.bodySite|Specimen.collection.bodySite.coding|Specimen.collection.bodySite.coding:icd-o-3|Specimen.collection.bodySite.coding:icd-o-3.system|Specimen.collection.bodySite.coding:sct|Specimen.collection.bodySite.coding:sct.system|Specimen.collection.collected[x]|Specimen.collection.extension|Specimen.collection.extension:einstellungBlutversorgung|Specimen.collection.extension:entnahmeprozedur|Specimen.collection.fastingStatusCodeableConcept|Specimen.collection.fastingStatus[x]|Specimen.container.additive[x]|Specimen.container.capacity|Specimen.container.specimenQuantity|Specimen.container.type|Specimen.extension:diagnose|Specimen.identifier|Specimen.note|Specimen.parent|Specimen.processing|Specimen.processing.additive|Specimen.processing.extension|Specimen.processing.extension:temperaturbedingungen|Specimen.processing.procedure|Specimen.processing.procedure.coding|Specimen.processing.procedure.coding:sct|Specimen.processing.timePeriod|Specimen.processing.timePeriod.end|Specimen.processing.timePeriod.start|Specimen.processing.time[x]|Specimen.processing:lagerprozess|Specimen.processing:lagerprozess.procedure.coding|Specimen.status|Specimen.subject|Specimen.type|Specimen.type.coding|Specimen.type.coding:sct|Specimen.type.coding:sct.system
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Specimen,ProfileSpecimenBioprobe,Specimen,1.0.0,1.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Specimen,ProfileSpecimenBioprobe,Specimen,1.0.1,1.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Specimen,ProfileSpecimenBioprobe,Specimen,1.0.2,1.0.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Specimen,ProfileSpecimenBioprobe,Specimen,1.0.3,1.0.4,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Specimen,ProfileSpecimenBioprobe,Specimen,1.0.4,1.0.5,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Specimen,ProfileSpecimenBioprobe,Specimen,1.0.5,1.0.6,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Specimen,ProfileSpecimenBioprobe,Specimen,1.0.6,1.0.7,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Specimen,ProfileSpecimenBioprobe,Specimen,1.0.7,1.0.8,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Specimen,ProfileSpecimenBioprobe,Specimen,1.0.8,2024.0.4,canonical-only,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Specimen,ProfileSpecimenBioprobe,Specimen,2024.0.4,2025.0.0,canonical-only,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Specimen,ProfileSpecimenBioprobe,Specimen,2025.0.0,2025.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Specimen,ProfileSpecimenBioprobe,Specimen,2025.0.1,2025.0.2,canonical-only,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Specimen,ProfileSpecimenBioprobe,Specimen,2025.0.2,2025.0.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Specimen,ProfileSpecimenBioprobe,Specimen,2025.0.3,2025.0.4,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Specimen,ProfileSpecimenBioprobe,Specimen,2025.0.4,2026.0.0,mixed,11,1,0,0,0,True,Specimen.collection.method|Specimen.collection.method.coding|Specimen.collection.method.coding.code|Specimen.collection.method.coding.system|Specimen.container|Specimen.container.type.coding|Specimen.extension:anzahlAliquots|Specimen.processing|Specimen.processing.extension:temperature-miabis|Specimen.type.coding:miabis-type|Specimen.type.coding:miabis-type.system,Specimen.extension
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Specimen,ProfileSpecimenBioprobe,Specimen,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.biobank,biobank,https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank/StructureDefinition/Specimen,ProfileSpecimenBioprobe,Specimen,2026.0.1,2027.0.0-ballot,elements-added,5,0,0,0,0,False,Specimen|Specimen.processing.extension|Specimen.processing.extension:temperaturbedingungen|Specimen.processing:lagerprozess|Specimen.processing:lagerprozess.extension:temperaturbedingungen,
