modul,profil,element,beruehrt_wegen,basis,url
lungenfunktion,MII_PR_Lungenfunktion_sG_Total,Observation.component:percentPredicted.code.coding:loinc,patternCoding,MII_PR_Lungenfunktion_1_Viskositaet,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-sg-total
lungenfunktion,MII_PR_Lungenfunktion_DLCOc,Observation.partOf,type,MII_PR_Lungenfunktion_Diffusionskapzitaet,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-dlcoc
lungenfunktion,MII_PR_Lungenfunktion_DLCOc,Observation.method,binding,MII_PR_Lungenfunktion_Diffusionskapzitaet,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-dlcoc
lungenfunktion,MII_PR_Lungenfunktion_DLCOc,Observation.derivedFrom,type,MII_PR_Lungenfunktion_Diffusionskapzitaet,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-dlcoc
lungenfunktion,MII_PR_Lungenfunktion_DLCOc,Observation.component:predicted.code.coding:sct,patternCoding,MII_PR_Lungenfunktion_Diffusionskapzitaet,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-dlcoc
lungenfunktion,MII_PR_Lungenfunktion_DLCOc,Observation.component:predicted.code.coding:loinc,patternCoding,MII_PR_Lungenfunktion_Diffusionskapzitaet,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-dlcoc
lungenfunktion,MII_PR_Lungenfunktion_DLCOc,Observation.component:percentPredicted.code.coding:sct,patternCoding,MII_PR_Lungenfunktion_Diffusionskapzitaet,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-dlcoc
lungenfunktion,MII_PR_Lungenfunktion_DLCOc,Observation.component:percentPredicted.code.coding:loinc,patternCoding,MII_PR_Lungenfunktion_Diffusionskapzitaet,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-dlcoc
lungenfunktion,MII_PR_Lungenfunktion_VA,Observation.partOf,type,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-va
lungenfunktion,MII_PR_Lungenfunktion_VA,Observation.method,binding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-va
lungenfunktion,MII_PR_Lungenfunktion_VA,Observation.component:predicted.code.coding:sct,patternCoding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-va
lungenfunktion,MII_PR_Lungenfunktion_VA,Observation.component:predicted.code.coding:loinc,patternCoding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-va
lungenfunktion,MII_PR_Lungenfunktion_VA,Observation.component:percentPredicted.code.coding:sct,patternCoding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-va
lungenfunktion,MII_PR_Lungenfunktion_VA,Observation.component:percentPredicted.code.coding:loinc,patternCoding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-va
lungenfunktion,MII_PR_Lungenfunktion_TLC,Observation.partOf,type,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-tlc
lungenfunktion,MII_PR_Lungenfunktion_TLC,Observation.component:predicted.code.coding:sct,patternCoding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-tlc
lungenfunktion,MII_PR_Lungenfunktion_TLC,Observation.component:predicted.code.coding:loinc,binding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-tlc
lungenfunktion,MII_PR_Lungenfunktion_TLC,Observation.component:percentPredicted.code.coding:sct,patternCoding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-tlc
lungenfunktion,MII_PR_Lungenfunktion_TLC,Observation.component:percentPredicted.code.coding:loinc,binding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-tlc
lungenfunktion,MII_PR_Lungenfunktion_Methacholine,Medication.code.coding:Pharmazentralnummer,patternCoding,MII_PR_Medikation_Medication,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-methacholine
lungenfunktion,MII_PR_Lungenfunktion_Methacholine,Medication.code.coding:atcClassDe,patternCoding,MII_PR_Medikation_Medication,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-methacholine
lungenfunktion,MII_PR_Lungenfunktion_Methacholine,Medication.ingredient,slicing,MII_PR_Medikation_Medication,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-methacholine
lungenfunktion,MII_PR_Lungenfunktion_Methacholine,Medication.ingredient:Wirkstoff,"max,min",MII_PR_Medikation_Medication,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-methacholine
lungenfunktion,MII_PR_Lungenfunktion_Methacholine,Medication.ingredient:Wirkstoff.item[x]:itemCodeableConcept,type,MII_PR_Medikation_Medication,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-methacholine
lungenfunktion,MII_PR_Lungenfunktion_Methacholine,Medication.ingredient:Wirkstoff.item[x]:itemCodeableConcept.coding:SNOMED,patternCoding,MII_PR_Medikation_Medication,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-methacholine
lungenfunktion,MII_PR_Lungenfunktion_Methacholine,Medication.ingredient:Wirkstoff.strength.numerator,patternQuantity,MII_PR_Medikation_Medication,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-methacholine
lungenfunktion,MII_PR_Lungenfunktion_Methacholine,Medication.ingredient:Wirkstoff.strength.denominator,patternQuantity,MII_PR_Medikation_Medication,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-methacholine
lungenfunktion,MII_PR_Lungenfunktion_Methacholine,Medication.ingredient:Loesung,"max,min",MII_PR_Medikation_Medication,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-methacholine
lungenfunktion,MII_PR_Lungenfunktion_Methacholine,Medication.ingredient:Loesung.item[x]:itemCodeableConcept,type,MII_PR_Medikation_Medication,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-methacholine
lungenfunktion,MII_PR_Lungenfunktion_Methacholine,Medication.ingredient:Loesung.item[x]:itemCodeableConcept.coding:SNOMED,patternCoding,MII_PR_Medikation_Medication,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-methacholine
lungenfunktion,MII_PR_Lungenfunktion_FVC,Observation.partOf,type,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-fvc
lungenfunktion,MII_PR_Lungenfunktion_FVC,Observation.component:predicted.code.coding:sct,binding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-fvc
lungenfunktion,MII_PR_Lungenfunktion_FVC,Observation.component:predicted.code.coding:loinc,binding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-fvc
lungenfunktion,MII_PR_Lungenfunktion_FVC,Observation.component:percentPredicted.code.coding:sct,binding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-fvc
lungenfunktion,MII_PR_Lungenfunktion_FVC,Observation.component:percentPredicted.code.coding:loinc,binding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-fvc
lungenfunktion,MII_PR_Lungenfunktion_IRV_ERV,Observation.partOf,type,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-irv-erv
lungenfunktion,MII_PR_Lungenfunktion_IRV_ERV,Observation.component:predicted.code.coding:sct,patternCoding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-irv-erv
lungenfunktion,MII_PR_Lungenfunktion_IRV_ERV,Observation.component:predicted.code.coding:loinc,binding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-irv-erv
lungenfunktion,MII_PR_Lungenfunktion_IRV_ERV,Observation.component:percentPredicted.code.coding:sct,patternCoding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-irv-erv
lungenfunktion,MII_PR_Lungenfunktion_IRV_ERV,Observation.component:percentPredicted.code.coding:loinc,patternCoding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-irv-erv
lungenfunktion,MII_PR_Lungenfunktion_FRC,Observation.partOf,type,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-frc
lungenfunktion,MII_PR_Lungenfunktion_FRC,Observation.component:predicted.code.coding:sct,patternCoding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-frc
lungenfunktion,MII_PR_Lungenfunktion_FRC,Observation.component:predicted.code.coding:loinc,binding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-frc
lungenfunktion,MII_PR_Lungenfunktion_FRC,Observation.component:percentPredicted.code.coding:sct,patternCoding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-frc
lungenfunktion,MII_PR_Lungenfunktion_FRC,Observation.component:percentPredicted.code.coding:loinc,patternCoding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-frc
lungenfunktion,MII_PR_Lungenfunktion_R,Observation.partOf,type,MII_PR_Lungenfunktion_Widerstand,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-r
lungenfunktion,MII_PR_Lungenfunktion_R,Observation.component:predicted.code.coding:sct,patternCoding,MII_PR_Lungenfunktion_Widerstand,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-r
lungenfunktion,MII_PR_Lungenfunktion_R,Observation.component:predicted.code.coding:loinc,patternCoding,MII_PR_Lungenfunktion_Widerstand,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-r
lungenfunktion,MII_PR_Lungenfunktion_R,Observation.component:percentPredicted.code.coding:sct,patternCoding,MII_PR_Lungenfunktion_Widerstand,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-r
lungenfunktion,MII_PR_Lungenfunktion_R,Observation.component:percentPredicted.code.coding:loinc,binding,MII_PR_Lungenfunktion_Widerstand,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-r
lungenfunktion,MII_PR_Lungenfunktion_VC,Observation.partOf,type,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-vc
lungenfunktion,MII_PR_Lungenfunktion_VC,Observation.component:predicted.code.coding:sct,patternCoding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-vc
lungenfunktion,MII_PR_Lungenfunktion_VC,Observation.component:predicted.code.coding:loinc,binding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-vc
lungenfunktion,MII_PR_Lungenfunktion_VC,Observation.component:percentPredicted.code.coding:sct,binding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-vc
lungenfunktion,MII_PR_Lungenfunktion_VC,Observation.component:percentPredicted.code.coding:loinc,binding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-vc
lungenfunktion,MII_PR_Lungenfunktion_FEV,Observation.partOf,type,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-fev
lungenfunktion,MII_PR_Lungenfunktion_FEV,Observation.component:predicted.code.coding:sct,binding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-fev
lungenfunktion,MII_PR_Lungenfunktion_FEV,Observation.component:predicted.code.coding:loinc,binding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-fev
lungenfunktion,MII_PR_Lungenfunktion_FEV,Observation.component:percentPredicted.code.coding:sct,binding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-fev
lungenfunktion,MII_PR_Lungenfunktion_FEV,Observation.component:percentPredicted.code.coding:loinc,binding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-fev
lungenfunktion,MII_PR_Lungenfunktion_R_Effektiv,Observation.partOf,type,MII_PR_Lungenfunktion_Viskositaet,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-r-effektiv
lungenfunktion,MII_PR_Lungenfunktion_R_Effektiv,Observation.component:predicted.code.coding:sct,patternCoding,MII_PR_Lungenfunktion_Viskositaet,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-r-effektiv
lungenfunktion,MII_PR_Lungenfunktion_R_Effektiv,Observation.component:predicted.code.coding:loinc,patternCoding,MII_PR_Lungenfunktion_Viskositaet,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-r-effektiv
lungenfunktion,MII_PR_Lungenfunktion_R_Effektiv,Observation.component:percentPredicted.code.coding:sct,patternCoding,MII_PR_Lungenfunktion_Viskositaet,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-r-effektiv
lungenfunktion,MII_PR_Lungenfunktion_R_Effektiv,Observation.component:percentPredicted.code.coding:loinc,binding,MII_PR_Lungenfunktion_Viskositaet,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-r-effektiv
lungenfunktion,MII_PR_Lungenfunktion_Provokationstest_Messung,Procedure.category.coding:sct,patternCoding,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-provokationstest-messung
lungenfunktion,MII_PR_Lungenfunktion_Provokationstest_Messung,Procedure.code.coding:sct,patternCoding,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-provokationstest-messung
lungenfunktion,MII_PR_Lungenfunktion_Provokationstest_Messung,Procedure.subject,type,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-provokationstest-messung
lungenfunktion,MII_PR_Lungenfunktion_Provokationstest,DiagnosticReport.code.coding:sct,patternCoding,MII_PR_Lungenfunktion_Befund,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-provokationstest
lungenfunktion,MII_PR_Lungenfunktion_Provokationstest,DiagnosticReport.code.coding:loinc,patternCoding,MII_PR_Lungenfunktion_Befund,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-provokationstest
lungenfunktion,MII_PR_Lungenfunktion_Provokationstest,DiagnosticReport.result,"min,slicing",MII_PR_Lungenfunktion_Befund,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-provokationstest
lungenfunktion,MII_PR_Lungenfunktion_RV,Observation.partOf,type,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-rv
lungenfunktion,MII_PR_Lungenfunktion_RV,Observation.component:predicted.code.coding:sct,patternCoding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-rv
lungenfunktion,MII_PR_Lungenfunktion_RV,Observation.component:predicted.code.coding:loinc,binding,MII_PR_Lungenfunktion_Volumen,https://www.medizininformatik-initiative.de/fhir/ext/modul-lungenfunktion/StructureDefinition/mii-pr-lungenfunktion-rv
