modul,profil,codeableconcept,ms_cc,ms_text,ms_coding,ms_slice,ms_system,ms_code,ms_display,ms_version,pattern_display,pattern_version
lungenfunktion,MII_PR_Lungenfunktion_RV,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_RV,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_RV,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_RV,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_IC,Observation.code,True,False,False,False,True,True,True,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_IC,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_IC,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_IC,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_IC,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_CO2_Konzentration,Observation.code,True,False,False,False,True,True,True,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_CO2_Konzentration,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_R_Spezifisch,Observation.code,True,False,False,False,True,True,True,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_R_Spezifisch,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_R_Spezifisch,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_R_Spezifisch,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_R_Spezifisch,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Bodyplethysmographie,DiagnosticReport.category,True,False,True,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Bodyplethysmographie,DiagnosticReport.conclusionCode,True,False,True,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Bodyplethysmographie,DiagnosticReport.code,True,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Diffusion_Messung,Procedure.category,True,False,True,True,True,True,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Diffusion_Messung,Procedure.bodySite,True,False,True,True,True,True,False,True,False,False
lungenfunktion,MII_PR_Lungenfunktion_Diffusion_Messung,Procedure.code,True,False,True,True,True,True,False,True,True,True
lungenfunktion,MII_PR_Lungenfunktion_Spirometrie_Messung,Procedure.category,True,False,True,True,True,True,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Spirometrie_Messung,Procedure.bodySite,True,False,True,True,True,True,False,True,False,False
lungenfunktion,MII_PR_Lungenfunktion_Spirometrie_Messung,Procedure.code,True,False,True,True,True,True,False,True,True,True
lungenfunktion,MII_PR_Lungenfunktion_Hb,Observation.code,True,False,False,False,True,True,True,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Hb,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Befund,DiagnosticReport.category,True,False,True,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Befund,DiagnosticReport.conclusionCode,True,False,True,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Befund,DiagnosticReport.code,True,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Lufttemperatur,Observation.code,True,False,False,False,True,True,True,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Lufttemperatur,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Luftfeuchtigkeit,Observation.code,True,False,False,False,True,True,True,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Luftfeuchtigkeit,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Gewicht,Observation.code,True,False,False,False,True,True,True,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Gewicht,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Gewicht,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Gewicht,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Gewicht,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Spirometrie,DiagnosticReport.category,True,False,True,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Spirometrie,DiagnosticReport.conclusionCode,True,False,True,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Spirometrie,DiagnosticReport.code,True,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_MEF,Observation.code,True,False,False,False,True,True,True,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_MEF,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_MEF,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_MEF,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_MEF,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Dosis_Gabe,MedicationAdministration.dosage.site,True,False,True,True,True,True,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Dosis_Gabe,MedicationAdministration.dosage.route,True,False,True,True,True,True,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Dosis_Gabe,MedicationAdministration.medication[x]:medicationCodeableConcept,True,True,True,True,True,True,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Dosis,Observation.code,True,False,False,False,True,True,True,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Dosis,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_DLCO,Observation.code,True,False,False,False,True,True,True,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_DLCO,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_DLCO,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_DLCO,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_DLCO,Observation.category,True,False,False,False,False,False,False,False,False,False
symptom,MII_PR_Symptom_Observation,Observation.bodySite,False,False,False,False,False,False,False,False,False,False
symptom,MII_PR_Symptom_Condition,Condition.bodySite,True,False,False,False,False,False,False,False,False,False
soziodemographie,MII_PR_SDD_Schulabschluss,Observation.code,True,False,True,False,False,False,False,False,False,False
soziodemographie,MII_PR_SDD_Schulabschluss,Observation.value[x],False,True,False,False,False,False,False,False,False,False
soziodemographie,MII_PR_SDD_Berufliche_Stellung,Observation.code,True,False,True,False,False,False,False,False,False,False
soziodemographie,MII_PR_SDD_Berufliche_Stellung,Observation.value[x],True,False,True,True,True,False,False,False,False,False
soziodemographie,MII_PR_SDD_Schwerbehindertenausweis,Observation.code,True,False,True,False,False,False,False,False,False,False
soziodemographie,MII_PR_SDD_Vertrauensperson,Observation.code,True,False,True,False,False,False,False,False,False,False
soziodemographie,MII_PR_SDD_Schuljahre,Observation.code,True,False,True,False,False,False,False,False,False,False
soziodemographie,MII_PR_SDD_Haushaltsgroesse,Observation.code,True,False,True,False,False,False,False,False,False,False
soziodemographie,MII_PR_SDD_Beschaeftigungsstatus,Observation.code,True,False,True,False,False,False,False,False,False,False
soziodemographie,MII_PR_SDD_Beschaeftigungsstatus,Observation.value[x],True,True,True,True,True,False,False,False,False,False
soziodemographie,MII_PR_SDD_Partnerschaft,Observation.code,True,False,True,False,False,False,False,False,False,False
soziodemographie,MII_PR_SDD_Einkommen,Observation.code,True,False,True,False,False,False,False,False,False,False
soziodemographie,MII_PR_SDD_Geburtsland_Vater,Observation.code,True,False,True,False,False,False,False,False,False,False
soziodemographie,MII_PR_SDD_Betreuungssituation,Observation.code,True,False,True,False,False,False,False,False,False,False
soziodemographie,MII_PR_SDD_Betreuungssituation,Observation.value[x]:valueCodeableConcept,True,True,False,False,False,False,False,False,False,False
soziodemographie,MII_PR_SDD_Ausbildung,Observation.code,True,False,True,False,False,False,False,False,False,False
soziodemographie,MII_PR_SDD_Ausbildung,Observation.value[x],False,True,False,False,False,False,False,False,False,False
soziodemographie,MII_PR_SDD_Datenerhebung,Observation.code,True,False,True,True,True,True,False,False,False,False
soziodemographie,MII_PR_SDD_Geburtsland_Mutter,Observation.code,True,False,True,False,False,False,False,False,False,False
consent,MII_PR_Consent_Einwilligung,Consent.category:mii,True,False,True,False,True,True,False,False,False,False
consent,MII_PR_Consent_Einwilligung,Consent.category:templateType,True,False,True,False,True,True,False,False,False,False
consent,MII_PR_Consent_Einwilligung,Consent.category:resultType,True,False,True,False,True,True,False,False,False,False
consent,MII_PR_Consent_Einwilligung,Consent.provision.provision.code,True,False,True,False,True,True,False,False,False,False
consent,MII_PR_Consent_Einwilligung,Consent.scope,False,False,False,False,False,False,False,False,False,False
consent,MII_PR_Consent_Einwilligung,Consent.policyRule,True,False,False,False,False,False,False,False,False,False
consent,MII_PR_Consent_Einwilligung,Consent.category:consentCategory,True,False,True,False,True,True,False,False,False,False
